Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
nm,mN,N/m,nm,uN
264.5143469,8.503417486,1.7977E+308,0.017462643,0
264.6062655,8.445345936,1.7977E+308,0.024884266,0
264.1802539,8.387309821,1.7977E+308,0.031432757,0
264.2621803,8.329238954,1.7977E+308,0.038417814,0
264.1067914,8.271184324,1.7977E+308,0.041910342,0
264.0738072,8.21312132,1.7977E+308,0.041910342,0
263.7410563,8.155078824,1.7977E+308,0.041037211,0
263.9870217,8.096996735,1.7977E+308,0.037981248,0
263.6642631,8.038953555,1.7977E+308,0.032305889,0
263.7953179,7.980879328,1.7977E+308,0.027940228,0
263.7206994,7.922819171,1.7977E+308,0.027503662,0
263.4670537,7.864771264,1.7977E+308,0.030123059,0
263.2708632,7.806719425,1.7977E+308,0.032742456,0
263.1096455,7.748665194,1.7977E+308,0.035798418,0
263.2140544,7.690592789,1.7977E+308,0.035798418,0
262.8421673,7.632552971,1.7977E+308,0.035798418,0
262.8999458,7.574483757,1.7977E+308,0.03448872,0
262.6637864,7.516434653,1.7977E+308,0.031432758,0
262.5516971,7.458377061,1.7977E+308,0.028813361,0
262.6511099,7.400304998,1.7977E+308,0.024884267,0
262.2492461,7.342267231,1.7977E+308,0.022701436,0
262.351157,7.284194997,1.7977E+308,0.024447701,0
262.1682894,7.226142247,1.7977E+308,0.028813362,0
261.9229705,7.16809377,1.7977E+308,0.031869324,0
261.9116361,7.110029284,1.7977E+308,0.034488721,0
261.7512511,7.051974995,1.7977E+308,0.034488721,0
261.7024459,6.993913073,1.7977E+308,0.033615589,0
261.6861154,6.935848929,1.7977E+308,0.032305891,0
261.2509442,6.877813441,1.7977E+308,0.028813362,0
261.202139,6.819751519,1.7977E+308,0.025320833,0
261.2132872,6.761685495,1.7977E+308,0.021391739,0
260.8980227,6.703641803,1.7977E+308,0.015716379,0
260.8725327,6.645578285,1.7977E+308,0.012660417,0
260.6030659,6.58753146,1.7977E+308,0.011350719,0
260.7191323,6.529458258,1.7977E+308,0.013096983,0
260.4146927,6.471413825,1.7977E+308,0.016152946,0
260.4558176,6.41334575,1.7977E+308,0.020955173,0
260.3553859,6.35528736,1.7977E+308,0.024884268,0
260.6196704,6.297204017,1.7977E+308,0.028376796,0
260.04211,6.239178271,1.7977E+308,0.027940231,0
259.8042852,6.181129281,1.7977E+308,0.024884268,0
259.8687252,6.123059611,1.7977E+308,0.021391739,0
259.6766981,6.065007488,1.7977E+308,0.019645475,0
259.7428035,6.006937703,1.7977E+308,0.016589512,0
259.5066441,5.948888599,1.7977E+308,0.014843248,0
259.4645004,5.890826221,1.7977E+308,0.012660417,0
259.0110101,5.832791987,1.7977E+308,0.011350719,0
259.1379015,5.774718044,1.7977E+308,0.011787285,0
259.0733428,5.716076545,1.7977E+308,0.012223851,0
258.7904855,5.65861129,1.7977E+308,0.012660417,0
258.6317658,5.600556888,1.7977E+308,0.013096983,0
258.6195987,5.542492459,1.7977E+308,0.013970116,0
258.7556497,5.484417889,1.7977E+308,0.014406682,0
258.4470466,5.426373742,1.7977E+308,0.01353355,0
258.3116422,5.368317745,1.7977E+308,0.013096984,0
258.1412649,5.31026414,1.7977E+308,0.011350719,0
258.2889734,5.252188773,1.7977E+308,0.008294756,0
258.0095144,5.194142631,1.7977E+308,0.006111926,0
257.9840244,5.136079114,1.7977E+308,0.00567536,0
257.6745886,5.078035023,1.7977E+308,0.006985058,0
257.5199649,5.020560995,1.7977E+308,0.007421624,0
257.4912116,4.961917047,1.7977E+308,0.008731323,0
257.1377111,4.903295316,1.7977E+308,0.011787285,0
257.0572639,4.845235559,1.7977E+308,0.013970116,0
257.0825677,4.787168566,1.7977E+308,0.014406682,0
256.9912955,4.72910955,1.7977E+308,0.012223852,0
256.5868661,4.671652613,1.7977E+308,0.009604455,0
256.5180764,4.613592058,1.7977E+308,0.008294757,0
256.5059094,4.555527629,1.7977E+308,0.007421624,0
256.1914775,4.49748388,1.7977E+308,0.006985058,0
256.1385089,4.439422243,1.7977E+308,0.006111926,0
256.2337583,4.381350465,1.7977E+308,0.006111926,0
256.1782916,4.323288998,1.7977E+308,0.008294757,0
255.9737742,4.265237729,1.7977E+308,0.010477587,0
255.6901517,4.207191873,1.7977E+308,0.010041021,0
255.3574008,4.149149377,1.7977E+308,0.008294757,0
255.5708915,4.091069509,1.7977E+308,0.004365661,0
255.3330667,4.033020519,1.7977E+308,0.003492529,0
255.2284715,3.974962414,1.7977E+308,0.003929095,0
254.9240319,3.916917982,1.7977E+308,0.00567536,0
254.7544873,3.85886432,1.7977E+308,0.010477588,0
254.6099233,3.80080895,1.7977E+308,0.013970117,0
254.397079,3.74275825,1.7977E+308,0.01702608,0
254.6172312,3.684677927,1.7977E+308,0.021391741,0
254.1887214,3.626641983,1.7977E+308,0.024884271,0
254.1682275,3.568578124,1.7977E+308,0.027940234,0
254.0261616,3.510522582,1.7977E+308,0.030996197,0
253.9024147,3.452465787,1.7977E+308,0.033615594,0
253.7645121,3.394409961,1.7977E+308,0.036234991,0
253.5491698,3.336359433,1.7977E+308,0.037108124,0
253.3679676,3.278306569,1.7977E+308,0.036671558,0
253.5331626,3.220230005,1.7977E+308,0.036234991,0
253.0596878,3.162197137,1.7977E+308,0.036234992,0
253.0283689,3.104134019,1.7977E+308,0.035798426,0
253.0944743,3.046064235,1.7977E+308,0.036671558,0
252.8083538,2.988018549,1.7977E+308,0.035798426,0
252.7945213,2.929954234,1.7977E+308,0.034488727,0
252.3526886,2.871919202,1.7977E+308,0.033615595,0
252.1398443,2.813868503,1.7977E+308,0.031869331,0
252.3291872,2.755790287,1.7977E+308,0.030123066,0
252.0813701,2.69774198,1.7977E+308,0.029249934,0
251.9143236,2.639688148,1.7977E+308,0.027940235,0
251.8921643,2.581624403,1.7977E+308,0.027067103,0
251.9665965,2.523554049,1.7977E+308,0.027503669,0
251.622188,2.465512351,1.7977E+308,0.029249934,0
251.5026045,2.407455271,1.7977E+308,0.032305897,0
251.0249663,2.349422689,1.7977E+308,0.033615596,0
251.061095,2.291354955,1.7977E+308,0.034925295,0
251.2479398,2.233276911,1.7977E+308,0.036234993,0
250.7128462,2.175248259,1.7977E+308,0.036234993,0
250.7398154,2.117181152,1.7977E+308,0.034488729,0
250.8567146,2.059107893,1.7977E+308,0.032305898,0
250.4148818,2.001072861,1.7977E+308,0.030559633,0
250.502637,1.943001595,1.7977E+308,0.029249935,0
250.0108431,1.884969981,1.7977E+308,0.026630538,0
249.9995087,1.826905495,1.7977E+308,0.023574574,0
249.8124777,1.76885303,1.7977E+308,0.024011141,0
249.5155322,1.710808085,1.7977E+308,0.020082045,0
249.1544699,1.652767527,1.7977E+308,0.015716383,0
249.4803732,1.594679968,1.7977E+308,0.012223854,0
248.9477777,1.536651145,1.7977E+308,0.010914155,0
248.8735756,1.478590961,1.7977E+308,0.010041023,0
248.7706458,1.420532741,1.7977E+308,0.007639909,0
248.7064359,1.362471873,1.7977E+308,0.00349253,0
248.4236461,1.30442596,1.7977E+308,0.001746265,0
248.2074711,1.246375488,1.7977E+308,0.002619397,0
247.8047745,1.188337778,1.7977E+308,0.004365662,0
247.754443,1.165115117,1.7977E+308,0.004365662,0
247.9033168,1.078727772,1.7977E+308,0.037544696,0
247.6080366,1.020682713,1.7977E+308,0.032742467,0
247.4651379,0.962627228,1.7977E+308,0.027503673,0
247.3597101,0.90456918,1.7977E+308,0.021391745,0
247.1318775,0.846519506,1.7977E+308,0.013533553,0
246.7191886,0.78848248,1.7977E+308,0.004802229,0
246.6487336,0.730422039,1.7977E+308,0.003055964,0
246.4916792,0.672367523,1.7977E+308,0.006548494,0
246.2180489,0.614320983,1.7977E+308,0.008731325,0
246.0668234,0.556266068,1.7977E+308,0.011350722,0
245.7140879,0.49822494,1.7977E+308,0.015716385,0
245.3263796,0.440186204,1.7977E+308,0.017026084,0
245.1576677,0.382132486,1.7977E+308,0.016152951,0
244.8165898,0.32409056,1.7977E+308,0.015279819,0
244.4796753,0.26604835,1.7977E+308,0.012223855,0
244.2335236,0.207999929,1.7977E+308,0.008731325,0
244.0090217,0.149950028,1.7977E+308,0.006111928,0
243.5280526,0.091917673,1.7977E+308,0.002182831,0
242.2901723,0.033937104,1.7977E+308,0.005238795,0
241.7496942,0.003780147,1.7977E+308,0.008294759,0
